"Subject"	"Session"	"DemoAge.RESP"	"DemoEthnicity.RESP"	"DemoGender.RESP"	"DemoRace.RESP"	"responseMappingTool"	"Block"	"Procedure.Block."	"toolResponse"	"weaponResponse"	"Trial"	"blockName"	"Practice.Trial."	"SubTrial"	"CorrectResponse"	"facePictureFile"	"ITIDuration"	"PrimeType"	"responseAccData"	"rtFeedbackText"	"targetPictureFile"	"TargetType"	"TargetWIT.ACC"	"TargetWIT.CRESP"	"TargetWIT.RESP"	"TargetWIT.RT"	"errorQSlide.RESP"	"IMS"	"EMS"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	114	"l"	"whiteFace1.bmp"	1000	"white"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	268	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	115	"a"	"whiteFace8.bmp"	1200	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	187	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	116	"l"	"blackFace2.bmp"	800	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	82	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	117	"a"	"blackFace4.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	154	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	118	"a"	"whiteFace6.bmp"	1200	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	249	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	119	"a"	"whiteFace6.bmp"	1000	"white"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	153	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	120	"a"	"blackFace6.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	144	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	121	"a"	"blackFace5.bmp"	800	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	223	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	122	"l"	"whiteFace8.bmp"	1200	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	151	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	123	"l"	"whiteFace2.bmp"	1200	"white"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	238	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	124	"l"	"blackFace7.bmp"	800	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	325	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	125	"a"	"whiteFace5.bmp"	1000	"white"	3	"TOO SLOW"	"weapon3.bmp"	"weapon"	0	"a"	""	0	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	126	"l"	"whiteFace5.bmp"	800	"white"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	236	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	127	"a"	"blackFace8.bmp"	1000	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	396	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	128	"l"	"blackFace1.bmp"	1200	"black"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	259	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	129	"l"	"blackFace7.bmp"	1000	"black"	1	"+"	"tool2.bmp"	"tool"	0	"l"	"a"	122	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	130	"a"	"blackFace4.bmp"	800	"black"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	194	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	131	"l"	"whiteFace6.bmp"	1200	"white"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	169	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	132	"l"	"whiteFace6.bmp"	800	"white"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	128	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	133	"a"	"whiteFace8.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	304	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	134	"l"	"whiteFace6.bmp"	1200	"white"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	255	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	135	"a"	"blackFace1.bmp"	1000	"black"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	126	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	136	"l"	"blackFace6.bmp"	800	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	238	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	137	"l"	"whiteFace8.bmp"	1200	"white"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	261	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	138	"l"	"whiteFace7.bmp"	800	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	237	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	139	"l"	"blackFace7.bmp"	1200	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	236	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	140	"l"	"blackFace4.bmp"	1000	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	243	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	141	"a"	"whiteFace6.bmp"	1200	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	195	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	142	"a"	"blackFace4.bmp"	1000	"black"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	186	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	143	"l"	"whiteFace5.bmp"	800	"white"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	192	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	144	"a"	"blackFace5.bmp"	1000	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	296	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	145	"l"	"whiteFace3.bmp"	1200	"white"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	231	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	146	"l"	"blackFace2.bmp"	800	"black"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	198	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	147	"a"	"whiteFace6.bmp"	1200	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	278	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	148	"l"	"whiteFace4.bmp"	1000	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	221	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	149	"l"	"blackFace7.bmp"	800	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	157	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	150	"a"	"whiteFace1.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	236	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	151	"l"	"blackFace2.bmp"	800	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	267	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	152	"a"	"blackFace7.bmp"	1200	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	283	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	153	"a"	"whiteFace4.bmp"	1000	"white"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	146	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	154	"a"	"blackFace8.bmp"	800	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	353	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	155	"a"	"whiteFace2.bmp"	1200	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	233	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	156	"a"	"whiteFace4.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	440	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	157	"l"	"whiteFace5.bmp"	1200	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	399	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	158	"l"	"blackFace1.bmp"	800	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	295	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	159	"a"	"whiteFace5.bmp"	1000	"white"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	374	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	160	"l"	"blackFace3.bmp"	800	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	254	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	161	"l"	"whiteFace1.bmp"	1200	"white"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	341	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	162	"l"	"whiteFace2.bmp"	1000	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	220	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	163	"a"	"blackFace5.bmp"	800	"black"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	284	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	164	"l"	"whiteFace1.bmp"	1200	"white"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	459	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	165	"a"	"whiteFace3.bmp"	1000	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	250	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	166	"a"	"blackFace6.bmp"	800	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	490	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	167	"a"	"blackFace3.bmp"	1200	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	305	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	168	"a"	"whiteFace1.bmp"	1200	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	184	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	169	"a"	"whiteFace7.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	352	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	170	"l"	"blackFace5.bmp"	800	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	255	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	171	"l"	"whiteFace2.bmp"	1200	"white"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	303	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	172	"a"	"whiteFace8.bmp"	1000	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	245	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	173	"a"	"blackFace4.bmp"	800	"black"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	157	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	174	"l"	"whiteFace1.bmp"	800	"white"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	308	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	175	"l"	"blackFace6.bmp"	1000	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	339	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	176	"a"	"blackFace5.bmp"	1200	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	354	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	177	"l"	"whiteFace3.bmp"	800	"white"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	346	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	178	"a"	"whiteFace7.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	297	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	179	"a"	"blackFace3.bmp"	1200	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	184	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	180	"a"	"blackFace5.bmp"	800	"black"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	208	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	181	"l"	"blackFace4.bmp"	1200	"black"	1	"+"	"tool2.bmp"	"tool"	0	"l"	"a"	143	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	182	"a"	"whiteFace7.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	311	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	183	"l"	"blackFace8.bmp"	1000	"black"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	334	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	184	"l"	"blackFace1.bmp"	800	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	349	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	185	"a"	"blackFace7.bmp"	1200	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	445	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	186	"l"	"blackFace6.bmp"	1000	"black"	3	"TOO SLOW"	"tool2.bmp"	"tool"	0	"l"	""	0	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	187	"a"	"whiteFace2.bmp"	1200	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	331	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	188	"l"	"blackFace1.bmp"	800	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	179	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	189	"a"	"blackFace7.bmp"	1200	"black"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	410	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	190	"a"	"blackFace2.bmp"	800	"black"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	498	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	191	"a"	"whiteFace3.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	209	NA	5.6	2.2
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	192	"l"	"whiteFace2.bmp"	800	"white"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	280	NA	5.6	2.2
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	1	"l"	"blackFace4.bmp"	1000	"black"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"l"	""	0	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	2	"a"	"whiteFace7.bmp"	800	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	349	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	3	"a"	"whiteFace5.bmp"	1200	"white"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	396	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	4	"a"	"blackFace8.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	428	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	5	"a"	"blackFace8.bmp"	1000	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	379	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	6	"a"	"blackFace6.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	298	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	7	"a"	"whiteFace2.bmp"	1200	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	346	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	8	"a"	"blackFace2.bmp"	800	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	281	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	9	"a"	"whiteFace8.bmp"	1200	"white"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	273	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	10	"l"	"blackFace3.bmp"	1000	"black"	1	"+"	"tool2.bmp"	"tool"	0	"l"	"a"	288	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	11	"l"	"whiteFace4.bmp"	1000	"white"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	447	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	12	"l"	"whiteFace6.bmp"	1200	"white"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"l"	""	0	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	13	"l"	"blackFace4.bmp"	800	"black"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	421	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	14	"a"	"whiteFace3.bmp"	800	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	284	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	15	"a"	"blackFace1.bmp"	1200	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	492	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	16	"l"	"blackFace3.bmp"	1000	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	499	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	17	"a"	"blackFace6.bmp"	1200	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	442	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	18	"a"	"blackFace5.bmp"	1000	"black"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	354	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	19	"a"	"whiteFace4.bmp"	800	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	409	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	20	"l"	"whiteFace1.bmp"	1200	"white"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	441	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	21	"l"	"blackFace6.bmp"	1000	"black"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	408	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	22	"a"	"blackFace7.bmp"	800	"black"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	399	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	23	"l"	"whiteFace3.bmp"	800	"white"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"l"	""	0	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	24	"l"	"whiteFace7.bmp"	1000	"white"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	462	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	25	"a"	"whiteFace8.bmp"	1200	"white"	3	"TOO SLOW"	"weapon3.bmp"	"weapon"	0	"a"	""	0	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	26	"a"	"blackFace8.bmp"	800	"black"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	348	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	27	"l"	"blackFace3.bmp"	1000	"black"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	419	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	28	"l"	"blackFace2.bmp"	1200	"black"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	419	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	29	"l"	"whiteFace7.bmp"	1000	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	402	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	30	"a"	"whiteFace7.bmp"	1200	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	402	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	31	"l"	"whiteFace1.bmp"	800	"white"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	417	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	32	"l"	"blackFace5.bmp"	1000	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	400	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	33	"l"	"whiteFace8.bmp"	800	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	392	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	34	"l"	"blackFace6.bmp"	1200	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	351	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	35	"a"	"blackFace7.bmp"	1200	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	334	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	36	"a"	"whiteFace5.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	454	NA	9	5.8
10	1	1	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	37	"a"	"whiteFace5.bmp"	800	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	453	NA	9	5.8
