"Subject"	"Session"	"DemoAge.RESP"	"DemoEthnicity.RESP"	"DemoGender.RESP"	"DemoRace.RESP"	"responseMappingTool"	"Block"	"Procedure.Block."	"toolResponse"	"weaponResponse"	"Trial"	"blockName"	"Practice.Trial."	"SubTrial"	"CorrectResponse"	"facePictureFile"	"ITIDuration"	"PrimeType"	"responseAccData"	"rtFeedbackText"	"targetPictureFile"	"TargetType"	"TargetWIT.ACC"	"TargetWIT.CRESP"	"TargetWIT.RESP"	"TargetWIT.RT"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	100	"a"	"blackFace6.bmp"	"1200"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"366"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	101	"l"	"whiteFace7.bmp"	"800"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"341"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	102	"a"	"blackFace2.bmp"	"800"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"284"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	103	"l"	"whiteFace3.bmp"	"1200"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"340"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	104	"l"	"blackFace4.bmp"	"1000"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"283"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	105	"a"	"blackFace7.bmp"	"1000"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"266"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	106	"a"	"whiteFace4.bmp"	"800"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"322"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	107	"a"	"whiteFace7.bmp"	"1200"	"white"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"321"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	108	"l"	"blackFace8.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"369"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	109	"l"	"whiteFace8.bmp"	"1000"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"424"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	110	"l"	"blackFace2.bmp"	"1200"	"black"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"255"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	111	"l"	"blackFace5.bmp"	"1200"	"black"	"3"	"TOO SLOW"	"tool1.bmp"	"tool"	"0"	"l"	""	"0"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	112	"l"	"whiteFace3.bmp"	"800"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"205"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	113	"a"	"whiteFace8.bmp"	"1000"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"60"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	114	"l"	"whiteFace1.bmp"	"1000"	"white"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"268"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	115	"a"	"whiteFace8.bmp"	"1200"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"187"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	116	"l"	"blackFace2.bmp"	"800"	"black"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"82"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	117	"a"	"blackFace4.bmp"	"800"	"black"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"154"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	118	"a"	"whiteFace6.bmp"	"1200"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"249"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	119	"a"	"whiteFace6.bmp"	"1000"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"153"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	120	"a"	"blackFace6.bmp"	"1000"	"black"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"144"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	121	"a"	"blackFace5.bmp"	"800"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"223"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	122	"l"	"whiteFace8.bmp"	"1200"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"151"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	123	"l"	"whiteFace2.bmp"	"1200"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"238"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	124	"l"	"blackFace7.bmp"	"800"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"325"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	125	"a"	"whiteFace5.bmp"	"1000"	"white"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"a"	""	"0"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	126	"l"	"whiteFace5.bmp"	"800"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"236"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	127	"a"	"blackFace8.bmp"	"1000"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"396"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	128	"l"	"blackFace1.bmp"	"1200"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"259"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	129	"l"	"blackFace7.bmp"	"1000"	"black"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"122"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	130	"a"	"blackFace4.bmp"	"800"	"black"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"194"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	131	"l"	"whiteFace6.bmp"	"1200"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"169"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	132	"l"	"whiteFace6.bmp"	"800"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"128"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	133	"a"	"whiteFace8.bmp"	"1000"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"304"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	134	"l"	"whiteFace6.bmp"	"1200"	"white"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"255"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	135	"a"	"blackFace1.bmp"	"1000"	"black"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"126"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	136	"l"	"blackFace6.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"238"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	137	"l"	"whiteFace8.bmp"	"1200"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"261"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	138	"l"	"whiteFace7.bmp"	"800"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"237"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	139	"l"	"blackFace7.bmp"	"1200"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"236"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	140	"l"	"blackFace4.bmp"	"1000"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"243"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	141	"a"	"whiteFace6.bmp"	"1200"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"195"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	142	"a"	"blackFace4.bmp"	"1000"	"black"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"186"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	143	"l"	"whiteFace5.bmp"	"800"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"192"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	144	"a"	"blackFace5.bmp"	"1000"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"296"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	145	"l"	"whiteFace3.bmp"	"1200"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"231"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	146	"l"	"blackFace2.bmp"	"800"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"198"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	147	"a"	"whiteFace6.bmp"	"1200"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"278"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	148	"l"	"whiteFace4.bmp"	"1000"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"221"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	149	"l"	"blackFace7.bmp"	"800"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"157"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	150	"a"	"whiteFace1.bmp"	"1000"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"236"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	151	"l"	"blackFace2.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"267"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	152	"a"	"blackFace7.bmp"	"1200"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"283"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	153	"a"	"whiteFace4.bmp"	"1000"	"white"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"146"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	154	"a"	"blackFace8.bmp"	"800"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"353"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	155	"a"	"whiteFace2.bmp"	"1200"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"233"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	156	"a"	"whiteFace4.bmp"	"1000"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"440"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	157	"l"	"whiteFace5.bmp"	"1200"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"399"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	158	"l"	"blackFace1.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"295"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	159	"a"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"374"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	160	"l"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"254"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	161	"l"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"341"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	162	"l"	"whiteFace2.bmp"	"1000"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"220"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	163	"a"	"blackFace5.bmp"	"800"	"black"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"284"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	164	"l"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"459"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	165	"a"	"whiteFace3.bmp"	"1000"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"250"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	166	"a"	"blackFace6.bmp"	"800"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"490"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	167	"a"	"blackFace3.bmp"	"1200"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"305"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	168	"a"	"whiteFace1.bmp"	"1200"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"184"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	169	"a"	"whiteFace7.bmp"	"1000"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"352"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	170	"l"	"blackFace5.bmp"	"800"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"255"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	171	"l"	"whiteFace2.bmp"	"1200"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"303"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	172	"a"	"whiteFace8.bmp"	"1000"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"245"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	173	"a"	"blackFace4.bmp"	"800"	"black"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"157"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	174	"l"	"whiteFace1.bmp"	"800"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"308"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	175	"l"	"blackFace6.bmp"	"1000"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"339"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	176	"a"	"blackFace5.bmp"	"1200"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"354"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	177	"l"	"whiteFace3.bmp"	"800"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"346"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	178	"a"	"whiteFace7.bmp"	"1000"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"297"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	179	"a"	"blackFace3.bmp"	"1200"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"184"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	180	"a"	"blackFace5.bmp"	"800"	"black"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"208"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	181	"l"	"blackFace4.bmp"	"1200"	"black"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"143"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	182	"a"	"whiteFace7.bmp"	"1000"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"311"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	183	"l"	"blackFace8.bmp"	"1000"	"black"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"334"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	184	"l"	"blackFace1.bmp"	"800"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"349"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	185	"a"	"blackFace7.bmp"	"1200"	"black"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"445"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	186	"l"	"blackFace6.bmp"	"1000"	"black"	"3"	"TOO SLOW"	"tool2.bmp"	"tool"	"0"	"l"	""	"0"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	187	"a"	"whiteFace2.bmp"	"1200"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"331"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	188	"l"	"blackFace1.bmp"	"800"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"179"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	189	"a"	"blackFace7.bmp"	"1200"	"black"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"410"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	190	"a"	"blackFace2.bmp"	"800"	"black"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"498"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	191	"a"	"whiteFace3.bmp"	"1000"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"209"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	192	"l"	"whiteFace2.bmp"	"800"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"280"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	1	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	2	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	3	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	4	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
1	1	1	3	2	5	"toolRight"	1	"WITproc"	"l"	"a"	3	"PostWITquestions"	"no"	5	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	1	"l"	"blackFace4.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"l"	""	"0"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	2	"l"	"whiteFace2.bmp"	"1000"	"white"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"l"	""	"0"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	3	"a"	"whiteFace5.bmp"	"1200"	"white"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"a"	"l"	"173"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	4	"l"	"whiteFace6.bmp"	"1200"	"white"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"l"	"a"	"244"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	5	"a"	"blackFace6.bmp"	"1000"	"black"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"a"	"a"	"300"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	6	"l"	"blackFace7.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon2.bmp"	"weapon"	"0"	"l"	""	"0"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	7	"l"	"blackFace5.bmp"	"1200"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"l"	"l"	"266"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	8	"l"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"l"	"a"	"297"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	9	"a"	"blackFace5.bmp"	"800"	"black"	"3"	"TOO SLOW"	"tool1.bmp"	"tool"	"0"	"a"	""	"0"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	10	"a"	"whiteFace7.bmp"	"1000"	"white"	"3"	"TOO SLOW"	"tool2.bmp"	"tool"	"0"	"a"	""	"0"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	11	"a"	"blackFace1.bmp"	"800"	"black"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"a"	"a"	"223"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	12	"l"	"whiteFace5.bmp"	"1200"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"l"	"a"	"423"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	13	"a"	"whiteFace8.bmp"	"800"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"a"	"l"	"198"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	14	"a"	"blackFace4.bmp"	"1200"	"black"	"3"	"TOO SLOW"	"tool4.bmp"	"tool"	"0"	"a"	""	"0"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	15	"l"	"blackFace5.bmp"	"1000"	"black"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"l"	"a"	"340"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	1	"practiceWIT"	"yes"	16	"a"	"whiteFace4.bmp"	"1200"	"white"	"3"	"TOO SLOW"	"tool4.bmp"	"tool"	"0"	"a"	""	"0"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	1	"a"	"whiteFace6.bmp"	"800"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"a"	"a"	"333"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	2	"l"	"whiteFace4.bmp"	"1000"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"l"	"l"	"348"
2	1	3	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	3	"a"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"a"	"a"	"260"
